CASE-NBR,CASE-NBR-OBLR,MAILG-LVL-CLIENT,MAILG-CDE-CLIENT,NME-FLDS-BORR-CNT,ADRS-FLDS-BORR-CNT,NME-OBLR,NME-ADRS-OBLR-1,NME-ADRS-OBLR-2,NME-OBLR-KEY,NME-ADRS-OBLR-3,NME-ADRS-OBLR-4,ZIP-CDE,RACE-DESC-CDE,SEX-CDE,MRTL-STAT,TAX-EXEMPT-CDE,VET-CDE,DUE-DAY-PYMT,APPLT-TYP-CDE,NET-WORTH-AMT,LN-NBR-LST-ASGD,RCRD-LN-CNT,LN-CNT-EE,LN-CNT-OTC,LN-CNT-INSRD-FO,LN-CNT-DIR-FO,LN-CNT-INSRD-SW,LN-CNT-DIR-SW,LN-CNT-INSRD-RH,LN-CNT-DIR-RH,LN-CNT-INVSTR,LN-CNT-ASSOC,SUSP-CDE-ACCT,DTE-LST-RGSTR-ACCT,RGSTR-TYP-LST-TRNSCTN,SIS-TRF-CDE,EMPL-RELTNSHP-CDE,LRTF-SRVCG-CDE,MAILG-OFC-FSA,MAILG-CDE-FSA,ORGZTN-CDE,DTE-OAC-ESTBD,DTE-OAC-RSLVD,DTE-OAC-MRTM-EFCTV,PREVL-INDCTR,NBR-COMPLNTS
051150003261430,21219,D,06075,3,2,Karleen Bird,334 Dudley Run,Brande Henderson,ZLLD176VYIJSRU6B2MHQ,Snellville,West Virginia,55218,2,7,2,4,4,05,2,2280161.0,23,05,0,1,1,0,0,0,0,1,0,1,1,2015-09-06,75,R,A,8,D,19163,L,2010-11-22,2006-09-15,2015-04-06,4,N
081110004754591,06053,S,20005,2,3,Beatris Burke,358 Leroy Green,Leia Gibbs,THTF3EIR5QOHJCQ0HE1H,Mukilteo,South Dakota,41094,7,4,2,3,3,06,8,1550143.83,25,04,0,1,0,0,0,0,1,1,0,0,0,2013-05-21,40,Q,L,7,T,21161,L,2001-11-23,2009-12-15,2016-09-09,4,H
191250002718120,19019,S,05033,3,3,Elmer Rowland,59 Halyburton Annex,Jake Pollard,M8BXRAA30BCKKQYYCDPO,Oxford,Idaho,95168,7,8,3,1,3,07,6,2498947.84,52,03,1,1,1,0,1,1,1,0,2,1,0,2012-05-09,75,G,C,5,C,20173,I,2004-08-20,2011-01-17,2015-03-09,3,Y
080910004169900,20023,U,20159,3,1,Kenton Sexton,203 Nancy Pelosi Loop,Salvador Sanchez,0AV59LYHXPP5261IYO8T,Raleigh,Massachusetts,50955,6,2,4,4,3,16,8,3628505.34,90,04,0,0,0,0,0,0,0,0,1,2,2,2021-04-07,86,Z,T,2,U,06041,B,2013-02-11,2012-12-18,2016-06-22,2,C
060210008438001,04000,U,19067,2,2,Abram Hall,383 Museum Junction,Shakita Floyd,I1BN21ANOKQQ1AC8ZKXQ,St. Cloud,Utah,09301,8,5,1,1,1,08,2,3075570.54,75,03,1,0,1,1,0,1,0,0,1,2,1,2014-06-24,66,P,E,5,C,21005,H,2014-11-17,2013-06-14,2020-08-18,0,H
060270002560363,08009,U,05089,2,2,Booker Flores,1351 Pontiac Ranch,Jacinto Pena,XDVJCIO1G3UMWPCCCFPT,Danbury,Oregon,29494,7,5,1,1,2,26,3,2095723.54,87,01,1,1,0,0,0,1,0,1,0,0,1,2012-12-07,83,F,R,3,C,01061,R,2013-07-05,2017-11-22,2018-11-12,0,O
191430005019388,19051,D,08011,3,2,Hien Knapp,256 Riley Center,Lucas Daugherty,2XOPZEXI3PMWF0J2QQBZ,Allen,Vermont,14603,2,1,4,5,1,24,3,1929532.04,25,01,1,1,0,1,0,0,1,0,2,2,0,2013-05-10,48,S,L,7,U,05011,Z,2011-04-07,2008-09-26,2020-08-07,0,N
051430002163522,19035,T,21215,1,3,Genie Blake,542 Morrell Loop,Sheldon Hoover,CNBZJXNIS9OJHCJSCXH6,La Verne,North Dakota,60502,1,4,3,1,1,02,8,647910.64,37,01,0,1,1,0,1,1,1,1,1,1,2,2017-07-12,43,C,N,8,C,21101,T,2011-06-12,2019-09-16,2016-09-03,0,B
212150006652429,21203,D,19101,1,2,Giuseppe Higgins,1318 Lippard Road,Yevette Hendrix,Y88WHE1W4CK6P5GV0Z8B,Portsmouth,West Virginia,17798,5,4,4,4,2,08,1,3329513.54,57,04,1,1,1,1,1,0,0,2,0,0,1,2013-01-07,59,A,L,3,S,19165,S,2004-07-04,2012-06-27,2016-12-20,0,B
040090006100973,19125,S,01045,2,2,Maricruz Frederick,1163 Wallace Lake,Temika Velazquez,UF02WG6N3OEMRT8Y6YAU,Anaheim,Michigan,69209,6,3,4,1,4,19,2,2534119.75,40,04,0,0,1,0,0,0,1,0,1,2,0,2019-10-01,88,A,R,4,T,21165,Q,2000-11-13,2007-07-29,2017-11-16,3,F
190810003701916,08077,V,05115,1,2,Andreas Price,1270 Point Lobos Parkway,Kimbery Morse,4GF6ACMU4K5M8AJN24PX,Sebastian,North Dakota,00977,2,6,3,1,1,24,4,3599939.63,69,05,1,1,1,1,0,1,1,1,2,2,1,2012-06-16,22,T,C,8,U,19069,L,2005-03-20,2013-11-03,2017-05-21,0,C
060770002950731,20147,C,05019,2,1,Sheldon Blair,994 North Gate Stravenue,Jamal Duffy,JQEZDSYJ1IUIOSH0XRYM,Grants Pass,Hawaii,48835,6,6,2,3,2,05,8,431446.12,53,02,1,1,1,0,0,1,0,1,2,2,1,2016-05-18,31,I,A,2,T,21061,A,2007-05-22,2013-02-14,2019-05-03,2,O
060710004069405,04017,V,06001,1,2,Darrel Pierce,1279 Alton Canyon,Krystina Robinson,WF26GFO4EM3J5LEQSNT3,Plainview,Kentucky,28429,4,4,3,2,4,24,1,1727261.69,74,05,1,0,1,0,0,1,1,1,2,2,0,2014-07-01,59,D,D,2,S,06037,I,2006-06-21,2011-09-19,2019-06-12,2,H
190530002113470,21005,T,08101,2,3,Donn Maynard,1055 Willie B Kennedy Route,Gabriel Schroeder,Y7PZB7M48OFZR27T70Z5,Plainview,Alaska,42010,5,7,1,4,3,01,5,4002559.86,12,01,0,0,0,1,1,0,0,2,1,0,2,2014-12-16,82,H,X,8,T,21067,T,2012-05-15,2011-05-26,2020-07-25,4,E
191030006547098,06011,S,21167,2,1,Tristan Shaffer,642 San Jose Extension,Clemente Bruce,OBJJ8OTFUBDKFPWPGYD2,Perris,Minnesota,03549,3,5,2,3,4,21,4,415685.59,49,04,1,1,0,1,1,0,1,2,0,0,1,2012-01-07,12,X,F,5,C,01043,Y,2004-04-16,2007-09-26,2017-03-08,3,O
010150002994167,06105,U,19089,2,1,Moises Flynn,359 Dicha Glen,Cleotilde Levy,LHE0XRHUEOWTJ7BQRZ7I,Surprise,Georgia,57950,1,2,1,3,2,04,5,303928.93,16,04,0,0,0,1,1,0,0,0,2,2,2,2019-10-02,27,I,S,3,S,06005,R,2010-06-20,2018-11-22,2016-09-12,1,L
210450003609756,21219,U,05125,2,1,Emmy Padilla,1257 Anthony Viaduct,Natashia Franklin,V7SZ8NJX5IC7J9DWT324,Daly City,West Virginia,59786,7,4,4,2,2,05,5,3647887.04,36,02,0,1,0,0,1,1,0,2,1,0,1,2012-04-25,61,D,L,2,U,21143,T,2008-02-04,2018-05-14,2015-11-07,3,G
210870002713985,06059,V,19041,2,1,Raeann Vinson,835 Lathrop Lodge,Valentine Frank,FK8N8TMKUDKTRZ48HXSG,Round Lake Beach,Iowa,47095,4,2,2,4,3,06,6,3458951.49,26,01,1,0,0,1,0,1,0,1,1,2,0,2014-07-15,83,I,K,8,U,19179,K,2010-09-30,2015-05-03,2020-04-05,4,J
051310006786906,20189,U,19187,1,1,Tad Kramer,1388 Bernard Court,Cherelle Nolan,PXHNFUVJPGL9W2P7C7E3,West Palm Beach,South Dakota,02535,8,4,2,1,1,21,1,1341630.79,47,05,0,1,0,0,1,1,1,0,2,2,1,2011-09-27,26,R,I,6,C,21171,W,2007-09-06,2010-08-12,2019-05-24,1,A
050410004760213,01045,V,19055,2,3,Zane Mcpherson,47 Castillo Freeway,Hue Booth,OH2VFVAB5ZZ0BBNYFGQY,South Jordan,Pennsylvania,82734,5,7,3,1,3,14,8,2930906.95,66,03,0,0,0,1,1,1,0,2,1,2,2,2014-01-25,71,T,W,8,U,06097,D,2009-08-05,2008-12-29,2017-02-14,3,Y
081030001738338,20093,D,01041,2,3,Ezra Deleon,1258 Folsom Circle,Jules Rodgers,MD2QNWIQ2X2BIG5TN06O,Minnetonka,Pennsylvania,04319,5,6,2,2,4,02,8,575370.83,18,02,0,0,1,0,1,1,1,2,1,2,1,2013-06-04,05,L,E,5,D,06005,R,2013-07-24,2009-06-30,2018-05-01,1,W
210170002111021,01023,C,20077,3,3,Yaeko Rowe,1097 Thomas Mellon Green,Geoffrey Mckee,0O0YR12EGWP0LLNL1S1J,Cape Coral,Oregon,91146,1,8,4,4,4,22,5,2394146.95,43,00,0,0,0,0,0,1,0,2,2,0,2,2014-05-31,41,U,U,5,S,21183,I,2005-06-27,2012-11-08,2020-12-08,0,N
212330002152509,20121,T,08015,1,3,Bebe Black,226 Sadowa Row,Regan French,A28221RSOEIBPRQIO3E4,Merrillville,Hawaii,49197,3,7,1,3,2,07,8,194106.05,14,03,1,1,1,1,0,0,1,1,2,1,2,2012-03-24,78,C,F,2,D,06035,E,2014-04-07,2012-11-22,2015-11-15,3,R
010310008728424,20037,D,19075,1,3,Graig Dejesus,1354 Codman Viaduct,Alejandro Kim,6CNBPJBH0W86FJD48KWT,Newburyport,Mississippi,05591,6,3,4,2,2,28,3,3576339.93,16,00,1,0,0,1,1,1,1,2,0,2,1,2019-04-10,18,E,N,3,V,21167,T,2006-06-11,2015-10-18,2020-04-30,0,U
080190002045430,06081,C,01039,3,2,Bulah Parrish,977 Baltimore Field,Teisha Solomon,RKZNMP5KHBTUT5KE564O,Sachse,Oregon,40908,8,7,4,4,4,13,4,3838059.95,58,00,1,0,0,0,0,1,0,2,1,1,0,2012-07-04,62,Y,Q,3,S,05063,D,2014-11-16,2007-01-16,2015-11-16,3,I
201830003924583,21055,T,06091,2,2,Lilliana Ray,603 Nelson Rising Mall,Maurice Pitts,1JBA0N1B1JAJM539FC2S,Upper Arlington,Colorado,50213,1,8,4,5,4,20,4,2920675.45,40,05,0,0,0,1,1,1,0,2,1,2,0,2020-12-13,39,Y,M,8,S,21127,H,2001-06-05,2017-01-27,2018-09-13,0,H
210890008094414,21207,U,20141,1,1,Agueda Baldwin,174 Madrid Avenue,Roselia Christian,5ETWHIDR5L9DYCTHTJEQ,Adelanto,Illinois,99563,6,3,3,1,2,09,2,4645496.67,14,01,1,0,1,1,1,0,1,0,1,0,2,2012-07-11,84,F,Q,4,V,20097,Y,2001-07-19,2006-09-23,2015-11-08,0,G
040230008225755,05081,V,06063,1,2,Trenton Frye,937 San Carlos Crescent,Julius Coleman,EH4X35M25CI3QBBMOV0S,East Moline,Nevada,88207,2,8,3,3,4,14,5,4273364.21,20,03,1,1,0,0,1,1,0,1,1,0,1,2019-10-27,11,Y,X,3,S,05009,Z,2014-03-14,2009-03-03,2019-07-09,0,N
080230004151890,20125,C,20199,1,3,Ryann Aguilar,247 Lilac Landing,Natalya Ballard,0GDCMNPZU8FWJNLQFSJK,Herndon,Connecticut,36392,3,4,2,1,3,08,6,344553.83,69,00,1,1,0,0,1,0,1,0,0,2,1,2013-03-21,80,T,F,2,C,19085,E,2014-02-17,2006-04-27,2020-01-16,1,P
051370001061352,21035,S,06011,2,1,Cesar Compton,496 Shafter Center,Carmine Delacruz,RDYCERY0JUWL17SL9PFG,Savage,North Dakota,98904,6,1,3,5,3,23,7,4100981.15,41,00,1,1,0,1,0,1,1,2,0,0,0,2012-08-26,67,Z,Y,2,U,05109,X,2013-08-19,2009-02-23,2015-11-23,4,J
200230005610499,04027,S,06069,1,3,Yasuko Kelly,863 Linden Loop,Lester Mcintosh,1WZXEQLWARZXEDSPTKA2,Southgate,Oregon,68627,7,7,1,1,2,16,8,1763096.17,74,02,0,0,1,0,0,0,0,1,1,0,2,2012-09-10,85,P,A,7,C,01119,M,2013-05-18,2017-05-15,2017-09-09,2,M
191910001562820,19115,V,01065,2,3,Elfrieda Hudson,477 Peabody Hill,Alonzo Leon,LKFV9I1ZMSR3DP7X3Q6N,Prairie Village,North Carolina,73454,7,7,3,1,3,11,8,503570.52,69,01,1,0,0,0,0,0,1,0,0,1,2,2019-12-14,60,W,I,3,T,05085,K,2011-09-04,2012-05-23,2018-11-26,4,D
191550008175736,05013,V,05133,2,2,Eugenio Waller,245 Crown Circle,Veronika Drake,T2TZR5NL791H75VR5NY0,Jefferson City,Florida,46178,2,6,2,2,1,15,8,493863.51,90,00,1,0,1,0,1,0,1,2,2,2,0,2021-06-10,76,O,X,5,S,21079,W,2012-05-23,2008-03-24,2015-08-23,3,D
201010007783740,21229,V,05065,1,1,Emmanuel Mathews,52 Venard Parkway,Delora Burton,YOI19EWP6D8GSGHRM3IW,Rockville,Rhode Island,24236,7,6,2,3,4,08,3,3339291.33,33,00,0,0,1,0,1,1,0,0,2,2,1,2015-05-01,41,U,A,2,D,05111,E,2007-05-09,2009-12-01,2017-07-09,1,K
210770004295194,05073,T,21161,1,2,Jim Hartman,920 Melba Place,Marcelino Osborn,4ID2LYVHM7ZIBUCF0ZKM,Jackson,West Virginia,52153,5,6,3,4,3,09,3,2492511.07,31,04,0,1,0,1,0,0,1,2,2,0,2,2014-07-27,54,V,L,2,V,21027,I,2006-05-17,2009-04-15,2016-06-08,2,F
060350003581251,04021,V,04007,2,1,Hanh Daniels,248 Halibut Creek,Kasi Pittman,3D7T1OURG720Q8TGB1UQ,San Gabriel,Missouri,99292,5,8,1,2,2,24,2,3331877.28,60,00,1,0,1,1,0,1,0,1,1,1,2,2013-03-04,51,F,O,4,T,21231,P,2012-02-12,2018-01-18,2018-05-01,1,T
060170007583343,20149,V,08093,2,2,Murray Middleton,1070 Transbay Loop Glen,Terence Hart,RZL98F3TPVY5L21KKIOU,Gainesville,Pennsylvania,21727,1,8,4,5,2,05,4,2531002.48,64,00,0,1,0,0,1,1,1,1,2,2,2,2016-02-23,80,Z,N,3,C,19033,P,2013-06-17,2015-11-11,2020-07-18,3,O
190750005414971,06075,V,19053,3,1,Jone Landry,150 Mateo Parkway,Charlie Carlson,RL2CEO3J44SQPFA1OVD7,Maywood,Iowa,26116,5,7,2,4,3,10,8,3704365.93,37,03,0,0,0,1,0,0,1,0,2,1,1,2016-04-08,72,M,Z,3,D,01011,Z,2006-06-07,2005-08-17,2018-05-10,3,L
190270006171798,08119,S,01031,2,3,Sang Wallace,973 Croaker Square,Zandra Maddox,93EPP08XF2FG8MH3T913,Peekskill,Pennsylvania,00442,7,4,2,1,2,23,2,1261223.75,34,02,1,0,1,0,0,1,1,0,0,0,2,2020-05-28,56,S,L,8,V,19061,C,2003-09-13,2014-02-21,2017-12-09,4,H
190690002859383,19059,U,08119,3,1,Hwa Hudson,1132 Campus Turnpike,Shiloh Cabrera,F7S4030J3TISVOKI3JUV,Tacoma,Oklahoma,36348,6,3,2,2,1,21,3,4608992.32,27,00,1,0,0,0,0,0,0,1,1,2,0,2016-11-28,70,F,I,7,U,20097,I,2001-11-08,2013-02-05,2020-12-09,2,J
191690005342616,20143,S,01023,2,2,Cornelius Campbell,225 Mason Drive,Kasey Harmon,P7RPIDW02N2EESJWX6JG,Lockport,Nebraska,73138,1,7,1,2,4,07,6,2993010.65,86,01,1,0,1,1,1,0,0,2,0,2,1,2018-03-30,66,R,X,3,T,01001,I,2009-10-20,2006-05-05,2020-12-21,4,I
201750005836373,21077,S,20071,1,3,Bong Stanley,154 Osgood Parkway,Lloyd Carson,ATH3C48A30DSXZT0V94Y,Torrance,Louisiana,49382,8,3,3,5,1,08,3,785428.41,52,05,1,0,0,0,0,0,0,0,0,2,1,2016-09-28,57,G,W,2,U,08083,Q,2004-06-02,2007-05-27,2017-02-03,4,B
010110008226290,21235,T,20015,3,3,Shad Pope,579 Josepha Rapids,Waylon Dale,47SST2ILK5EPKSBDGW7F,Belvidere,Florida,04113,7,6,1,5,3,05,5,1783111.44,42,02,1,0,1,1,1,0,1,2,0,2,2,2017-10-22,06,X,B,2,S,05073,A,2004-02-16,2012-02-07,2017-02-25,0,O
211770005084095,19151,U,20003,2,3,Lamont Vazquez,861 Raymond Mall,Melvin Crosby,VR6WWHGWRAPVCL9ALMN6,Matthews,Utah,54299,6,1,4,5,4,06,6,4554127.08,48,03,1,1,1,1,1,0,1,1,2,0,2,2015-12-15,06,A,S,2,T,08071,Y,2010-02-22,2012-04-02,2016-09-13,3,P
201830003190078,01015,T,19095,2,1,Julian Hutchinson,1144 Oliver Field,Antonio Stephenson,RP6K8N52SRSIIQGX9AD0,Flint,Virginia,36582,1,4,2,2,4,09,8,816522.13,69,02,1,0,1,0,1,1,0,1,2,0,1,2012-08-04,11,B,W,5,T,08067,X,2001-08-23,2017-02-20,2017-03-27,3,W
200390003296824,01089,S,19153,3,1,Mercedez Haley,495 Bay Plaza,Cordie Foley,55CYXMZO7GTRPBWTCVI1,Plant City,Wyoming,90007,3,5,3,5,3,12,7,2141656.11,31,00,0,0,0,0,1,0,1,2,0,0,1,2021-12-11,01,L,T,7,C,05137,C,2003-01-05,2010-05-03,2017-01-24,3,Q
200170003101074,05001,S,19183,3,1,Delmy Cote,883 Hillview Avenue,Herman Mclean,G147FIERVRJ6O35PJRJ3,Denton,Virginia,64781,2,1,1,3,4,28,2,4300586.89,29,00,0,0,0,0,1,1,0,0,1,1,2,2016-02-18,76,W,M,8,U,21111,W,2002-12-28,2010-11-22,2019-06-27,3,Z
191710006634908,19055,S,01089,3,3,Lance Lambert,344 Elmhurst Drive,Jenise Rodgers,I1I9DXSG17RDCNDG9HKB,Honolulu,Massachusetts,02006,5,8,3,4,2,04,6,3221654.02,76,05,0,0,1,0,0,0,0,0,1,1,2,2021-03-12,53,Y,Z,8,C,21155,H,2014-01-01,2005-10-23,2016-11-29,1,Z
201410003728898,01101,T,08121,3,1,Jenee Fields,1216 Birmingham Extension,Jess Huffman,935D1F4JLU6JOOFB5WLS,Ashwaubenon,South Carolina,17461,8,5,1,5,3,26,5,1523706.17,32,04,0,1,1,1,1,1,1,1,1,0,2,2015-02-27,45,B,P,3,V,21145,V,2005-02-28,2011-10-06,2018-08-04,1,U
081190008141840,21187,S,20183,3,2,Sheilah Baldwin,590 Merchant Mews,Usha Blevins,UA8WNZENLO90MMNJYZWW,Moorhead,New Hampshire,48907,4,4,3,4,4,11,1,789603.24,74,04,1,0,1,1,0,1,0,2,0,0,2,2017-07-01,68,Q,X,2,D,19037,M,2003-02-08,2006-07-22,2016-02-11,4,H
051190001414228,05051,D,05131,2,1,Barrie Perry,1169 Burr Place,Yuk Chapman,MZ8N27SCPIDQSA9KDZOC,Lake Oswego,New Hampshire,18428,5,5,4,2,1,16,8,968228.53,82,01,0,1,0,1,1,1,0,0,1,0,1,2018-08-06,73,D,Y,4,D,01063,H,2001-11-02,2006-05-22,2016-03-11,2,X
210810004891583,21117,C,20181,2,1,Kalyn Shannon,713 Valdez Park,Moshe Tyler,CHFII7OYJO3TYPQO03F9,Palm Desert,Florida,59437,6,6,2,5,4,15,3,2275736.76,88,03,0,0,1,0,1,0,1,2,0,0,2,2020-04-27,29,G,K,4,C,19179,W,2008-07-14,2005-06-18,2018-08-06,4,W
011030007349553,21149,C,19075,2,3,Tracy York,232 Maywood Green,Eric Shields,532RIDBQSCPZWHKGOFRI,Kerrville,New York,35530,3,3,4,5,2,04,2,3050287.94,70,02,0,0,1,0,0,1,1,2,0,1,2,2017-09-20,10,I,B,8,C,04013,C,2007-08-07,2009-09-06,2017-12-04,0,F
190470006025061,01111,C,21099,2,2,Tyler Taylor,965 Loomis Creek,Hwa Sexton,40JQXRRV1BW0L3UKZ0MG,Baldwin,Arizona,78469,2,3,2,2,1,12,2,1059823.2,16,00,1,1,1,0,0,1,1,0,2,0,2,2011-04-01,36,L,J,6,S,21181,G,2005-01-03,2016-02-29,2016-07-22,4,O
211610007775205,20101,U,05011,2,2,Coralie Curtis,1241 Loomis Center,Joselyn Blackburn,32GKGJ2PGJNRB93SZP5Y,Santa Rosa,New Mexico,07001,2,5,4,2,2,18,4,1253398.81,85,04,1,1,0,0,0,0,1,1,1,0,2,2017-01-04,06,D,S,6,U,21173,Z,2014-07-15,2005-09-24,2020-11-07,0,D
051050003210925,20155,S,20187,1,1,Emmett Cameron,790 Bliss Annex,Alishia Salinas,13CZUT9EISLU056RD2I6,North Miami Beach,Hawaii,57061,2,6,4,4,1,16,1,2545963.01,48,05,1,1,1,1,0,0,1,1,1,2,1,2013-06-10,45,I,U,3,C,05051,C,2014-06-07,2009-02-11,2018-02-08,3,E
050910006988802,21007,S,06079,2,3,Basilia Kaufman,453 Ver Mehr Hill,Barry Kim,AIM96225YWRH9364K1O7,Eastlake,Arkansas,84201,7,1,2,5,2,11,4,1888414.58,55,03,0,0,0,1,1,1,0,0,1,1,0,2019-10-18,42,Q,T,6,C,21067,U,2012-03-13,2010-11-05,2019-01-23,4,D
200790003924188,20091,S,08123,1,2,Reid Mueller,847 Ohlone Road,Scott Daniel,3H0V3VF8FSR55O2P6X1V,Billings,South Dakota,59341,7,7,4,4,3,27,2,3338442.83,49,03,1,1,1,1,0,0,1,1,2,0,0,2014-08-23,45,J,G,4,C,01037,H,2014-10-06,2012-02-18,2019-01-20,3,I
050170007449583,21097,V,01047,3,1,Taunya David,891 John Maher Bypass,Minh Gibbs,B7MK95M3VH4B2Y1V2V81,Boca Raton,South Dakota,24547,6,2,4,3,4,16,2,3817651.89,80,02,0,0,1,1,1,0,1,1,0,0,0,2017-08-15,72,V,O,4,V,21047,W,2006-12-22,2008-06-10,2020-09-01,3,C
191290007732666,05095,T,06063,1,3,Tomiko Webster,363 Compton Bayou,Veola Santos,NFBSMAMUKLR0W1Q6J1B0,Port St. Lucie,Montana,10965,5,2,2,4,4,13,6,1134436.8,37,01,0,0,0,0,1,1,0,2,1,2,2,2018-04-30,39,N,P,3,V,08063,J,2014-08-10,2011-06-29,2019-12-17,0,V
050710001004805,20193,U,20189,3,3,Maria Ramsey,846 Claremont Avenue,Adalberto Quinn,7821SREZT0MZK4ADRTFJ,Winter Park,Minnesota,10545,6,3,4,1,4,26,2,4437091.34,45,04,0,0,0,0,1,1,1,1,2,0,0,2013-07-19,64,L,A,8,U,21117,W,2007-11-16,2008-12-03,2018-06-04,0,U
191550005580385,05145,S,21033,2,2,Tyrell Hunt,26 Merced Pike,Cristin Buckley,HK5WKB1FFK8GIJWKNP1O,Alhambra,Mississippi,25039,8,7,4,1,3,25,8,4348098.24,61,02,1,0,1,1,1,1,1,0,1,2,0,2017-06-26,22,N,E,3,T,19113,A,2014-02-22,2009-11-04,2019-04-17,2,B
212230006525274,20179,T,20029,1,1,Carlita Holder,506 Ralston Loop,Jamika Mccullough,SN5540HKU6VTMUAZJIB0,Madera,Arkansas,72468,3,8,1,4,1,04,3,342151.73,15,00,1,0,1,0,1,0,1,2,1,0,2,2020-09-24,20,B,U,6,T,20000,L,2000-07-29,2012-09-10,2017-03-19,3,P
080650005543004,19095,V,19097,3,3,Alisia Flynn,466 Watchman Place,Trang Castro,8U9WKLS2PHT4BNXQGUHK,Santa Cruz,Wisconsin,13832,4,4,3,3,1,18,2,1198449.72,82,05,1,1,0,1,0,0,1,1,0,0,2,2021-04-20,25,M,X,5,D,21117,L,2006-01-08,2009-03-29,2020-05-07,3,W
010250006183740,08015,C,08081,1,1,Cecille Landry,475 Albion Crossing,Kenda Wilkerson,5OVJILOB8WB0W8WDJ868,Edmonds,North Dakota,37061,5,5,3,4,2,27,6,2702562.41,13,01,0,0,0,1,0,0,1,1,1,0,2,2018-07-10,39,X,Q,3,D,21141,S,2012-08-04,2011-07-11,2017-07-11,4,W
200290007006997,21129,T,01015,3,1,Trula Sandoval,355 Flournoy Grove,Britany Young,C2095ZP12XL83RXPUJA7,Claremont,Indiana,48403,7,2,1,5,2,05,7,919141.13,67,01,0,0,1,0,0,0,1,1,2,2,1,2011-06-23,40,H,S,5,T,21051,C,2002-06-17,2014-09-18,2016-08-10,4,Z
210550003628341,04012,S,20185,3,2,Merrill English,110 Franconia Creek,Natosha Franks,TIPBS72NI2MD2T3TAC47,Oak Park,Georgia,97991,5,8,3,4,2,11,6,617087.64,45,04,1,0,1,1,1,1,1,0,2,0,1,2016-01-19,46,W,N,5,U,21047,M,2013-11-19,2012-10-11,2017-11-21,2,N
200110004481002,08049,S,19147,1,3,Bernetta Sampson,631 Santa Rosa Hill,Percy Baker,HH48T92QLKUCTQSKARZ8,Newburgh,Texas,66604,2,6,1,4,4,27,3,4390853.86,15,01,1,1,1,1,0,0,0,1,0,1,2,2019-02-28,83,G,O,4,S,06013,P,2006-01-23,2007-11-07,2017-11-23,1,J
080710003183036,05119,C,21205,2,1,Margarett Vincent,908 Reardon Lane,Betsey Hood,OC4EJWFA5ED085ZKFP0K,Slidell,Texas,77817,6,7,1,2,4,24,1,2680795.06,31,03,0,0,1,0,1,0,0,0,2,2,2,2013-02-09,11,Y,O,5,U,21007,N,2003-10-25,2019-07-02,2015-10-23,1,P
080030007217882,20177,C,08109,2,3,Shane Terrell,194 Quebec Terrace,Vanita Duncan,2WTLGXOXY3OGUVEGZLMY,Algonquin,Wisconsin,87935,4,5,4,4,4,13,5,3234607.06,17,03,1,1,0,0,0,0,0,0,1,1,2,2020-09-05,15,C,H,5,V,19115,R,2011-10-25,2009-09-12,2020-12-24,4,X
211830001614945,19145,U,20081,2,1,Elidia Olsen,404 Spring Center,Edelmira Solis,0U0CXRVTBOCVMXKE44PH,San Leandro,Kentucky,70764,1,8,1,5,2,05,1,1164708.23,31,01,1,1,1,1,0,0,0,0,2,2,2,2015-06-26,26,Y,L,2,T,01067,C,2012-02-01,2006-02-19,2017-02-03,4,Y
080730001155307,05107,U,21061,1,1,Denisha Simpson,725 Walter Bypass,Codi Zimmerman,F5EDYTGWAB39DUV9WH4Q,Chowchilla,Montana,68037,4,8,1,4,4,04,3,4162509.49,44,02,1,1,1,0,0,0,1,2,0,0,2,2017-10-13,06,S,N,2,D,01041,E,2006-06-23,2012-06-03,2015-06-19,1,V
051250007477960,06055,S,19123,2,1,Martin Whitaker,480 Mono Spur,Roberto Golden,9E46N4009C9CLX1QW4NY,Caledonia,Washington,72056,7,7,2,1,4,05,1,413756.21,83,05,0,0,1,1,1,1,1,2,1,0,2,2013-05-18,81,Z,A,8,S,06001,B,2004-07-11,2009-06-10,2019-04-19,4,J
190150003755515,19125,T,20193,1,2,Scottie Prince,1171 Vulcan Junction,Danny Odom,4JB579IBYOWRRSUNUYUT,Sacramento,Oklahoma,23391,3,2,2,4,1,06,4,3606162.02,18,03,1,1,1,1,1,1,0,2,2,1,0,2020-04-18,42,I,S,2,U,20115,K,2004-03-14,2018-05-28,2017-07-12,4,P
191970007271231,19053,D,06089,1,1,Kemberly Kirby,559 King Stravenue,Lacresha Patterson,N726AQAO4HGOLFW2X2YK,Decatur,Alabama,71751,3,7,2,3,4,17,7,1002546.01,67,04,0,1,0,1,0,0,1,0,1,2,0,2019-09-25,63,Y,Q,8,T,21169,F,2004-06-17,2008-09-30,2018-09-05,4,K
211330001844277,05121,T,19055,2,1,Lewis Dotson,411 Isola Walk,Melodee Barber,HU9QWWF6E10NLF15KVF5,Henderson,California,33772,1,1,4,3,3,11,7,583656.55,57,00,1,1,0,0,0,1,0,1,0,1,1,2011-08-08,56,W,O,7,U,state_county_fip,T,2007-12-22,2017-03-25,2018-09-25,3,W
