CASE-NBR,CASE-NBR-OBLR,MAILG-LVL-CLIENT,MAILG-CDE-CLIENT,NME-FLDS-BORR-CNT,ADRS-FLDS-BORR-CNT,NME-OBLR,NME-ADRS-OBLR-1,NME-ADRS-OBLR-2,NME-OBLR-KEY,NME-ADRS-OBLR-3,NME-ADRS-OBLR-4,ZIP-CDE,RACE-DESC-CDE,SEX-CDE,MRTL-STAT,TAX-EXEMPT-CDE,VET-CDE,DUE-DAY-PYMT,APPLT-TYP-CDE,NET-WORTH-AMT,LN-NBR-LST-ASGD,RCRD-LN-CNT,LN-CNT-EE,LN-CNT-OTC,LN-CNT-INSRD-FO,LN-CNT-DIR-FO,LN-CNT-INSRD-SW,LN-CNT-DIR-SW,LN-CNT-INSRD-RH,LN-CNT-DIR-RH,LN-CNT-INVSTR,LN-CNT-ASSOC,SUSP-CDE-ACCT,DTE-LST-RGSTR-ACCT,RGSTR-TYP-LST-TRNSCTN,SIS-TRF-CDE,EMPL-RELTNSHP-CDE,LRTF-SRVCG-CDE,MAILG-OFC-FSA,MAILG-CDE-FSA,ORGZTN-CDE,DTE-OAC-ESTBD,DTE-OAC-RSLVD,DTE-OAC-MRTM-EFCTV,PREVL-INDCTR,NBR-COMPLNTS
191050005108926,19137,V,01125,1,3,Ha Finley,510 Ogden Ferry,Willene Pitts,P72I7NOJU0L8AVD57WS7,Miramar,Alaska,68139,1,5,1,5,3,10,7,4789459.27,26,02,1,1,0,1,1,1,1,0,2,1,2,2013-03-24,73,P,A,2,U,08043,H,2003-09-02,2017-12-27,2018-03-12,4,V
050730008140469,19131,T,21021,3,1,Lavonia Wong,37 Milan Crescent,Riley Haynes,ZJU2SC6OHC1Y3AOHKGET,Muncie,Illinois,17338,2,3,2,5,1,15,7,4563029.71,37,01,0,0,1,1,1,0,1,2,0,2,2,2021-10-24,15,X,R,5,C,19189,V,2011-11-29,2009-05-11,2018-10-15,4,V
191310008250275,06085,S,19049,3,3,Rudolph Harvey,526 Beeman Circle,Shaniqua Henson,JCTZPPHMBPB6772HQYQ1,Lansing,Oregon,31056,1,1,2,1,2,02,6,2465433.44,51,04,0,1,0,1,1,0,1,1,0,0,2,2021-03-31,26,U,X,4,V,19137,N,2004-06-15,2006-05-16,2017-09-13,0,E
050650006827153,01081,U,01051,2,3,Pete Hampton,297 Carmel Court,Francis Franks,29ELEVF1J3DPGWZ0UUIM,Laredo,West Virginia,49850,3,7,2,4,3,10,3,3831137.45,27,00,1,0,1,0,1,1,0,1,0,2,1,2016-08-17,51,I,T,2,V,08003,D,2003-09-05,2006-08-25,2020-04-14,3,K
050810007432562,20129,T,01121,2,3,Graig Norman,768 Double Rock Motorway,Claudie Donaldson,KGUKZVBRLFBK3EEPI6SF,Laconia,Delaware,46074,5,1,2,1,4,06,8,3692443.54,37,01,1,1,1,1,1,1,1,0,1,0,1,2021-07-15,75,T,U,5,S,06095,M,2005-09-24,2019-02-02,2020-11-20,1,O
200890005880312,21111,D,05105,3,2,Enoch Bradford,1128 Theresa Ranch,Eldon Hicks,WNP8BIO9F037KZT38DLZ,Southgate,Montana,94740,3,6,1,5,4,12,5,1149094.92,18,05,0,0,1,0,0,0,0,0,1,0,0,2017-08-18,21,D,C,4,D,01121,R,2013-12-13,2013-02-19,2015-03-16,3,L
211250003569660,06007,D,05023,2,1,Paul Barnett,1241 Seneca Terrace,Noble Armstrong,3DILDFWXXS6LG5QZPOXT,Yorba Linda,Hawaii,64169,6,4,4,1,1,16,1,3425814.65,67,03,1,1,0,0,1,1,1,1,1,2,0,2019-09-18,31,L,Y,6,D,20049,Z,2007-10-24,2017-10-20,2017-08-19,0,O
210590003116551,21095,S,08121,2,1,Angelic Armstrong,1302 Liebig Gardens,Michael Merritt,RRNQRTEZWK7MJ2GKCV1N,Hoffman Estates,Maryland,24874,7,1,4,3,2,10,3,4931644.42,89,05,1,0,0,1,1,0,1,1,1,1,0,2020-08-19,66,O,F,4,U,20005,C,2003-12-20,2015-08-04,2016-10-23,1,K
050850001926757,20167,U,19055,2,2,Keitha Michael,555 Lassen Road,Sylvester Frazier,BLVYP1GA2FWLI30OA9D0,Biloxi,Wisconsin,91329,6,6,2,4,4,22,5,3122632.53,36,03,1,1,0,0,0,0,0,2,2,0,1,2012-01-11,04,N,A,7,T,20177,Q,2014-06-03,2011-03-04,2019-08-22,4,J
211390004220098,19029,S,20065,2,1,Claude Frost,474 Highland Crossing,Scarlet Byrd,R4F96DU3LLXZ96JJ3B3K,Brawley,Ohio,49621,3,3,2,2,3,24,8,2086836.51,64,01,0,1,1,1,1,0,1,1,0,1,0,2016-09-05,74,F,Z,5,U,19197,Z,2012-09-27,2013-11-14,2018-03-04,4,Z
040230005287718,05113,T,21239,1,1,Eugenie Kim,160 Ship Plaza,Lewis Conner,UJBO8FBF7YZSN7ON0FNX,Casper,Arizona,00734,2,2,2,5,2,03,4,3914563.53,29,04,0,1,1,0,1,0,0,1,0,1,0,2017-05-10,17,O,C,8,U,04001,Y,2009-08-18,2005-09-12,2017-01-24,1,I
060730006311028,20207,C,05103,2,2,Jackqueline Higgins,495 Quint Extension,Mario Carpenter,Y5MU7491UWDPZKUSLIS3,Daly City,Delaware,41080,3,2,3,1,2,13,8,3903759.24,32,00,1,0,0,1,1,1,0,2,1,1,1,2012-07-24,48,D,J,7,T,06033,P,2006-07-13,2012-04-17,2019-09-02,2,Y
011210007620164,05129,S,05033,2,3,Dorotha Dale,782 Thornburg Mall,Tomas Roberson,4DFL32C1MVAP1WKJ21JZ,Spokane Valley,South Dakota,85185,5,8,3,4,3,16,5,4293233.79,37,00,0,1,0,1,1,0,1,2,0,0,1,2016-06-26,62,E,H,3,T,06029,A,2000-07-21,2008-03-01,2016-05-14,3,L
201410001513776,21177,T,08053,1,1,Harry Garrett,585 South Hill Motorway,Laila Mercer,HYQV7H6M0AVIGKO2SAYN,Moreno Valley,Nebraska,45317,3,8,2,4,2,04,1,1668340.49,37,03,1,0,1,0,0,0,0,1,0,0,0,2020-08-20,57,V,C,4,D,01103,S,2006-08-24,2016-08-27,2017-04-15,1,E
050550004593261,20061,S,08101,3,1,Aleshia Slater,973 Ramona Ranch,Lorilee Pate,J6JAV0J6O3BFBJRG57QD,East Moline,Nebraska,40230,7,2,2,2,4,26,7,4393992.68,85,01,0,1,0,0,0,0,1,0,2,0,2,2013-12-09,41,C,E,5,T,21031,M,2008-09-20,2009-08-25,2018-11-17,0,G
201790001448193,05111,T,08103,1,1,Luetta Johnston,930 El Dorado Turnpike,Leo Britt,7GOERNJOJH1JWDNARNU3,La Crosse,Delaware,26340,1,6,1,4,4,06,5,2770119.48,63,03,1,1,1,0,0,1,1,2,2,0,0,2013-12-07,19,R,D,4,T,06033,Y,2005-12-21,2009-09-27,2016-06-29,3,U
201710006289700,05033,V,05061,3,3,Darin Burch,22 Pacheco Canyon,Chanelle Jacobson,NXQNX1FQAJK7TRO6AQVR,Winchester,Florida,86823,8,6,3,5,1,01,1,3948943.34,56,02,1,0,1,0,0,1,0,0,0,1,0,2018-04-04,48,Q,K,8,S,01125,L,2008-12-27,2015-07-29,2018-02-17,1,M
200050002692942,01129,T,01055,1,1,Juliane Richard,47 Automobile Ferry,Clifton Tate,BP1EELIPTIHU3W281VA2,State College,West Virginia,29484,1,5,4,2,1,14,1,2581614.86,45,02,1,1,0,1,1,1,1,0,2,2,0,2017-10-21,05,Y,P,5,S,08081,U,2003-01-18,2013-01-01,2015-01-13,0,X
050310006378384,21215,U,21225,3,1,Tyrone Barnes,261 Yacht Highway,Logan Nash,X4C63BBMI3Y61DYEYAX0,Bolingbrook,Florida,28550,6,1,3,1,1,09,7,2075941.85,53,04,1,0,0,1,1,0,1,2,2,2,1,2020-01-30,53,A,J,2,D,20023,I,2008-08-06,2015-03-29,2018-02-07,3,R
040170002616469,06005,V,20025,1,2,Blythe Armstrong,961 Transbay Loop Avenue,Lorette Castro,BTOHUNJT81A8CT8MDKWH,Walker,New Jersey,62505,7,2,3,2,4,13,8,2692455.09,29,01,1,0,1,0,1,0,1,1,0,2,0,2019-06-29,74,X,T,8,S,08039,Q,2007-05-01,2008-11-24,2020-01-26,0,F
010590005902803,06075,T,05049,1,2,Alberto Rivera,139 Fredela Alley,Yanira Bernard,ASWEUPOPGPE0N2F9UQWU,Council Bluffs,Idaho,85519,5,6,1,2,3,01,7,2607144.4,47,03,1,1,0,1,1,0,1,2,0,2,1,2013-02-13,72,F,P,8,V,21107,K,2007-12-03,2007-09-06,2020-12-13,4,O
190650005202855,05089,U,19067,2,1,Scot Park,108 Hodges Point,Chad Mcfarland,R19XUAG86K7UV0TJQ6RQ,Moorhead,Indiana,55927,4,6,4,3,4,14,8,1308921.68,37,02,0,0,1,0,1,0,1,0,0,0,0,2011-06-23,52,C,T,4,S,04009,C,2009-10-16,2007-07-13,2017-03-27,1,L
210410007109128,06001,V,06017,3,2,Keneth Curtis,627 Telegraph Station,Todd Roberson,0XO3Q9BGTJIKA1TY2QBC,Chula Vista,South Dakota,17929,2,4,1,3,4,22,5,3865535.88,89,02,1,0,0,0,0,0,0,2,2,0,2,2012-02-03,33,V,D,6,U,05053,V,2005-09-21,2018-02-01,2016-10-29,2,X
212310001600857,05029,S,06000,3,1,Jerrold Vaughn,225 Arch Shore,Deon Nielsen,RQ6Y87ZRZBLOEQTSEB4X,Yucaipa,New York,18797,8,3,3,4,1,07,6,1024750.33,49,03,0,1,0,1,0,1,1,1,0,0,0,2017-04-12,39,V,X,2,T,21131,P,2002-08-04,2007-02-19,2019-10-18,4,A
201350008176837,19197,V,01099,3,1,Rosamond Osborne,14 Dixie Mall,Josef Herring,JVIRROPDA227VW7C8XGZ,Kingston,Arizona,06787,2,4,1,5,3,08,1,2750194.42,84,00,1,0,0,0,0,0,0,2,0,2,2,2011-02-07,03,B,F,2,D,19157,E,2013-01-03,2007-01-19,2019-10-17,3,X
211170001343842,05000,C,21105,3,2,Ara Suarez,427 Paramount Bayou,Jerald Lara,EV0GZQTNO6YWI6BHTL9M,Summerville,Georgia,22834,2,4,1,2,2,04,4,1730835.14,66,04,1,0,1,0,0,0,1,0,0,2,2,2017-07-05,07,G,S,6,U,19065,D,2014-03-31,2005-12-26,2018-11-30,4,Q
060610003503738,06107,S,19155,2,1,Len Duke,381 East Beach Hills,Cornelius Mitchell,4TJATAK2SV6DM7Z5LM9B,Sherman,New Jersey,87123,6,1,3,3,1,15,7,3865135.8,78,01,0,1,0,1,0,1,0,2,2,1,2,2021-11-30,82,P,U,7,C,19129,P,2010-06-06,2019-09-25,2019-12-14,4,W
051370005145437,06083,C,20025,1,3,Alejandro Parker,896 Mercedes Arcade,Ka Woods,FS1JEC2O8B7K03J7L5I3,Tempe,Virginia,05310,6,3,3,1,4,17,2,3891909.86,89,04,1,0,0,0,1,1,0,0,2,0,2,2018-02-07,03,S,W,3,D,21101,X,2004-12-28,2010-07-15,2017-10-18,0,B
201290004584970,01013,C,21019,3,2,Anisha Decker,801 Sunglow Mall,Maye Diaz,VQFO5SK8287TH08RPRE8,North Royalton,West Virginia,35589,7,6,3,4,4,03,7,4176372.85,13,02,0,0,1,1,1,1,0,2,0,2,1,2020-12-28,24,F,G,2,S,20141,J,2001-08-20,2017-03-11,2018-02-14,1,V
050850005399853,21121,V,01027,2,2,Numbers Valencia,537 Acadia Turnpike,Madie Lott,TAOKETOYRD6PTWJE2EF8,Wausau,Utah,99800,1,2,2,1,1,17,5,883949.76,27,00,0,0,0,0,0,0,1,2,0,1,2,2017-02-03,04,L,J,6,S,20083,Y,2014-10-14,2016-03-12,2018-02-09,3,O
212050007296118,19171,U,01027,1,1,Coy Hess,443 Birchwood Canyon,Dannie Hays,4VSG8GWTSUO5G44QKC7X,Chino Hills,Montana,88698,5,6,1,4,2,25,7,251176.9,54,03,0,0,0,1,1,1,1,1,2,1,2,2021-02-02,34,H,S,3,V,20121,B,2004-02-14,2006-10-03,2020-06-18,2,M
061110001803083,19005,D,08083,1,2,Phillip Barron,1364 Horne Freeway,Janene Guzman,VDR4HVY9VLG3XXGG04KL,Kingsport,Massachusetts,77319,3,5,4,3,3,04,7,3261975.9,88,00,0,0,1,0,0,0,1,1,0,0,0,2011-08-11,25,U,Y,3,V,04019,U,2010-04-21,2015-12-04,2016-11-13,0,S
200170008672656,08063,U,20083,1,1,Allen Galloway,504 Santos Creek,Jody Calderon,FHQAANMLNDGZKZ41HHIP,Corona,Mississippi,68755,2,1,1,5,4,22,6,3821561.71,12,02,1,1,1,1,1,1,0,0,0,0,0,2012-08-18,46,G,L,7,D,19135,T,2000-08-16,2009-02-13,2017-06-24,0,R
060890006684803,20017,T,08049,3,1,Emiko Johnston,990 El Mirasol Rapids,Layne Kennedy,Z9DF58HWNKS2UATIY15Y,Schaumburg,Connecticut,63713,7,4,2,1,4,04,4,533514.58,51,02,0,0,0,1,1,0,1,2,2,0,0,2017-01-31,85,C,P,5,T,08000,S,2008-09-05,2008-10-15,2020-09-17,3,U
210250002301754,01039,V,20105,3,1,Trent Long,32 Sunnydale Mews,Warren Quinn,9TEIF2UR10OWSNKL2W94,Monterey Park,Iowa,53853,8,8,4,2,4,26,2,235038.96,58,00,1,1,1,1,1,0,1,0,0,0,0,2020-03-06,59,Y,M,6,D,06059,C,2011-02-16,2012-04-27,2017-06-09,3,L
201690001311083,19143,U,08121,2,3,Marylouise Guthrie,1121 Hicks Field,Keturah Rutledge,S4EORFZQ9Q4RQLQMLXVW,Paterson,Georgia,39964,3,1,1,2,2,11,3,3117314.64,23,00,0,1,1,0,1,0,0,0,2,0,1,2015-08-18,14,S,W,3,C,20123,H,2009-10-04,2008-04-08,2020-10-10,0,U
010330008615872,01013,S,21019,3,1,Roy Washington,688 Newburg Lake,Neomi Roy,QWIZATQ2DRJYTXQZYXE2,Cornelius,New Hampshire,20553,7,8,3,1,4,04,3,3672517.5,46,05,1,1,0,1,0,0,1,0,1,0,0,2012-09-15,54,B,W,6,C,08085,O,2001-11-21,2019-07-22,2015-09-26,0,G
060170008633999,19179,D,05097,2,2,Euna Madden,1219 Selby Mall,Vanetta Little,CI11E0K63047H8W0YQIT,Manassas,South Carolina,80447,4,8,2,3,3,05,5,2090558.87,78,03,1,0,1,0,0,1,0,1,1,2,0,2013-06-22,18,T,Q,6,S,20181,O,2006-10-11,2011-08-20,2016-07-10,1,T
201630004311267,21045,V,05039,1,1,Jayson Vaughan,363 Selma Landing,Theo Tran,61D7UCKR5FCYMKV48R5J,Orlando,Mississippi,33845,4,8,1,5,1,06,4,4538452.24,21,05,0,1,1,0,1,0,1,0,0,2,2,2020-09-05,51,V,C,2,V,20007,Y,2008-12-06,2010-08-08,2015-08-16,2,R
060810005987484,20041,V,21095,2,1,Whitley Bond,885 Sydney Estate,Lon Hess,NRAAQZ6V5M8IBL7LMWLO,Mountain View,Oklahoma,55964,7,6,1,1,2,07,3,664160.22,38,01,0,1,0,0,0,0,1,2,0,1,1,2018-05-02,40,R,X,2,V,19153,L,2006-03-03,2014-06-19,2018-09-21,1,E
200950002919603,08001,S,08075,2,2,Victor Mckee,406 Argent Canyon,Normand Armstrong,UC4T7FFJKBDIJIC5XQFA,Collierville,Nevada,09809,3,4,1,3,1,01,3,1574651.41,22,00,1,0,0,0,0,1,1,1,1,0,2,2019-07-24,43,V,E,6,S,05055,G,2014-12-17,2016-11-12,2020-03-09,3,B
010770004669587,08031,C,19163,1,1,Morton Shields,1187 Recycle Row,Jesenia Morris,ZNJK88IEHDW9ZIT9O6VY,Lockport,New York,95203,6,7,2,5,2,24,6,4079301.97,85,05,0,1,1,0,0,0,0,2,2,0,1,2019-08-22,69,H,R,6,D,06057,X,2003-04-25,2018-03-04,2018-09-08,1,Y
211690003277844,01079,V,20099,2,2,Lakeesha Johnston,731 Quartz Lake,Katrice Lynn,BYVJ92KUPW1AGC41CC8M,College Station,West Virginia,40902,6,3,3,1,2,16,7,1925011.73,36,02,1,1,0,1,1,1,0,0,2,1,1,2020-03-29,83,I,J,4,T,05001,R,2010-03-13,2019-04-04,2016-02-21,1,M
210330006973674,08123,T,20149,2,3,Shenna Zamora,39 Lancaster Station,Ed Benton,9FOQFIL3Z7X5K1JLFVHQ,Watsonville,Illinois,70436,8,8,4,4,2,28,6,3758392.27,82,01,1,0,0,1,0,0,1,2,1,1,1,2014-07-25,51,Q,F,2,D,20017,Y,2005-08-13,2010-10-06,2020-08-11,2,B
080710005361771,21001,U,08077,1,2,Jeff Conrad,634 Saratoga Viaduct,Dustin Ball,NUFJ91ZN96RV9T0JGAAG,Schaumburg,Mississippi,72628,3,3,4,3,4,21,4,3820626.47,71,03,0,0,1,0,1,1,0,1,0,1,2,2011-01-21,51,Y,V,7,S,20011,B,2013-12-30,2018-07-27,2016-06-28,3,Z
010710007961657,01067,S,01081,3,3,Edgardo Roman,968 Zeno Pass,Renato Cline,XCRIWLUPND75ABKAR6RN,Asheboro,Tennessee,61004,3,5,3,3,2,10,6,789728.4,22,01,0,0,1,1,0,0,1,1,2,2,0,2017-05-12,20,H,F,2,T,21135,T,2004-01-02,2008-07-25,2019-12-29,3,T
200850001627368,21021,S,21001,2,2,Gail Bowers,15 Santa Paula Bypass,Earlean Lester,2ZY27L46DUOOXN53HWAM,Lenexa,Wyoming,26770,5,3,3,4,4,08,3,4633553.43,63,03,0,1,0,1,1,0,1,1,2,1,1,2018-09-09,34,W,K,8,U,05143,Z,2003-09-18,2011-08-30,2018-06-08,4,H
060970002530443,19089,S,21233,1,1,John Morales,197 John F Shelley Loop,Mirtha Schultz,CC5YROU61F2RIYZ4JRE1,Oak Creek,New York,49283,7,1,3,3,2,23,7,4856531.96,12,01,1,1,1,1,0,0,1,0,0,0,1,2021-09-01,86,Z,Q,6,U,05131,F,2005-04-19,2015-11-09,2019-03-22,3,D
200630005745673,06069,S,20157,2,1,Nakisha Austin,253 Maddux Expressway,Bennett Mendez,HCHYMZJW2HBMN9NS4APK,Milford,Vermont,66404,7,8,3,4,1,22,1,257577.87,78,03,1,1,0,1,1,0,0,2,2,0,0,2017-04-13,36,Q,R,3,U,21089,W,2001-10-04,2007-08-02,2016-01-16,4,J
050170005959806,08077,V,06047,1,3,Gregg Hudson,1077 Wheeler Stravenue,Marvin Ryan,AXFNAAC35WA24BEFJDTY,San Carlos,California,92336,1,6,1,1,1,22,2,1805497.27,77,04,1,1,1,1,0,1,1,2,1,1,1,2011-04-09,75,O,E,3,U,20007,K,2003-04-05,2007-11-17,2016-12-11,0,V
210470001406083,04017,C,19141,2,3,Grant Bauer,1058 Ocean Vista Square,Lazaro Mcbride,SZULDAHE0LATIH8MSOCE,Camden,Kentucky,63856,4,4,4,5,2,15,8,3094422.44,34,02,0,1,0,1,1,0,1,2,0,2,2,2016-01-05,27,J,V,2,U,20163,Q,2007-03-17,2013-09-23,2018-11-10,4,L
011330002248448,05111,D,06049,2,1,Nam Hebert,484 Forest View Heights,Markus Mueller,E7JLTSABRAOJ48CK37UH,Marlborough,Idaho,13021,2,2,4,2,1,21,3,4361890.46,44,02,0,0,0,0,0,0,0,2,0,0,1,2021-01-14,43,V,S,6,D,08081,W,2002-04-05,2011-10-29,2018-01-06,3,T
191970001248748,20099,V,01000,3,2,Sean Salinas,319 Cresta Vista Turnpike,Lindsey Wheeler,M5IUIHFZ61I610JFWOYS,Mount Vernon,Virginia,44449,4,2,4,1,3,05,3,970963.92,27,00,0,1,1,1,1,1,1,0,2,0,2,2014-02-09,40,L,C,5,T,05133,H,2000-11-26,2015-03-30,2016-06-14,4,N
211270006831299,05089,C,05051,1,2,Keneth Beck,832 Parnassus Manor,Neal Mills,Q8U2MYMXX3UB0R26VM9O,Monterey,Illinois,52320,7,4,4,4,2,05,3,127736.95,76,02,0,0,0,1,1,0,0,2,2,2,2,2015-09-22,60,P,E,8,S,19195,Q,2001-12-30,2016-06-13,2020-08-12,4,S
060890005666532,01077,T,20149,1,2,Roselle Ewing,960 Kensington Bridge,Ming Sherman,7V69B5D4X6KBL9NC9CHO,Arnold,Connecticut,40052,4,1,4,1,2,23,5,4827060.96,60,00,0,1,0,1,1,1,1,0,2,2,2,2020-01-28,84,R,Z,4,V,08083,Z,2004-09-26,2010-07-24,2016-10-04,3,S
210750005268603,20009,D,05061,1,2,Erinn Frank,303 Adair Creek,Reita Yang,NOV9FWFJWK3UEWU2O936,Orange,Virginia,66809,4,7,4,4,1,14,3,694165.8,61,03,1,1,1,1,1,1,0,0,2,1,0,2019-09-04,39,V,T,3,U,05027,I,2011-03-24,2018-06-28,2018-10-15,0,N
011030008360511,05015,T,08121,1,2,Darrell Kerr,1155 Colon Grove,Cliff Knowles,CZJ69AHV8W7E894ASI14,Lathrop,Maine,26383,8,7,2,2,2,15,3,2716726.33,17,05,0,0,0,1,1,0,1,0,1,1,0,2016-07-13,48,A,I,5,D,21179,B,2012-09-25,2011-03-29,2019-07-23,1,M
010710002027134,21217,S,05147,2,2,Doloris Haley,971 Bellair Pike,Margeret Hudson,TVAVOH08IRZYE61V6ZIM,Martinez,California,67779,2,5,2,5,1,03,1,4103160.2,30,04,1,0,0,0,0,1,0,2,2,2,0,2017-08-28,14,R,I,4,D,21109,S,2004-12-04,2019-10-11,2015-05-28,0,D
040090007571089,05049,C,01085,2,1,Johnny Gay,1050 Gaven Bend,Gordon Ayers,K6O3QOY0F66ZQ28FBE1K,Norwich,Vermont,36132,2,7,1,5,4,20,1,3935660.51,16,05,0,1,1,0,1,0,1,1,1,2,1,2021-12-27,82,X,Q,6,S,06097,P,2008-04-29,2019-04-14,2015-08-02,0,R
080050008651743,20131,V,21085,2,3,Lashon Mathews,583 Perimeter Pike,Jacques Green,FSIJT3FMWRZ0B0IKMZ9E,Eden Prairie,North Carolina,66636,6,5,1,5,2,09,8,2371099.49,13,04,1,1,0,0,0,1,0,0,1,0,1,2012-04-07,32,S,A,7,D,05043,A,2001-09-16,2006-02-12,2019-05-13,4,D
050000006244924,20173,V,21187,2,1,Wilford Decker,185 Mabini Hill,Genie Green,4HTW9UKBT0GXV2GGRY64,Warrensburg,Indiana,97062,4,4,2,2,3,01,8,3332430.68,28,04,0,1,0,1,1,1,1,1,1,2,0,2017-06-27,18,P,W,3,U,05087,J,2006-07-10,2018-11-04,2017-02-19,2,Y
201350004377832,06113,T,08099,2,1,Julee Bray,1046 Sergeant John V Young Terrace,Evan Horne,LVUSZB1L253HF2DJZJN0,Laurel,Washington,78694,8,4,2,2,1,23,5,4969944.08,28,02,1,1,1,0,0,1,0,0,2,2,1,2012-09-10,74,G,J,2,T,08053,F,2006-05-06,2011-04-17,2018-11-21,3,T
191130008732765,01059,S,21161,3,3,Tisa Boyer,1374 Rockwood Garden,Alejandro Miles,5J7WLS18N1WBJ69L58IP,Allen,Tennessee,05104,6,6,2,1,1,10,6,1464146.74,15,02,0,0,0,1,0,1,0,0,0,0,1,2021-10-24,06,E,Q,4,C,05099,L,2006-10-27,2012-11-27,2019-02-04,1,H
040250007671789,08065,T,01043,1,1,Jeromy Howell,193 John F Kennedy Lodge,Bradley Fields,I41B0ALY1KUX34AGWSM2,Temple,Illinois,04074,3,2,1,3,3,14,2,181998.92,44,05,1,0,0,1,0,0,0,1,0,1,2,2019-11-21,52,I,U,2,C,20019,I,2009-11-29,2019-05-24,2020-05-20,0,A
190810008741097,05011,D,20001,3,3,Adan Boyer,1202 Shields Walk,Moriah Jacobs,IZMR4JGUO7EWJDVSFUTE,Nixa,Montana,93367,7,1,3,1,3,01,2,154969.82,17,04,1,1,0,0,1,0,1,1,0,2,0,2017-04-19,86,P,H,6,C,20079,B,2012-03-25,2014-10-01,2017-10-11,1,D
190470002938858,20141,S,21019,2,2,Epifania Hyde,299 Treat Bayou,Ilda Bonner,6BZ764OS6LFITMDBZNNF,Portland,Nebraska,19661,4,6,3,1,2,22,5,1394719.09,51,04,0,0,0,1,0,0,1,0,2,2,2,2017-07-14,36,U,W,7,D,19181,R,2009-07-27,2012-05-28,2020-10-11,1,U
060110001817082,04001,U,04023,2,1,Carey Conner,599 Fuente Heights,Calista Baldwin,T5JZ9X2TVAZ6YBBOGFK9,New Berlin,Maine,79839,6,1,3,1,3,12,2,4092124.86,66,00,1,1,0,1,0,0,0,0,0,0,0,2013-08-24,86,X,C,8,S,20155,U,2012-03-30,2011-07-12,2017-12-23,4,X
210590001300431,20065,D,04012,3,3,Kendrick Little,607 Treasure Island Ferry,Doyle Cooper,FO1YMVKC66BXEO42EJOF,De Land,New Hampshire,92269,1,1,1,1,3,14,3,399909.15,60,03,0,1,1,1,0,1,0,2,2,1,0,2015-12-11,55,U,C,4,T,20209,Q,2004-11-18,2006-11-02,2017-05-23,4,N
010250002217796,20159,D,20139,3,1,Delisa Russo,369 Blatchford Cove,Abel Castaneda,TB5B0XEZVMXY1UBY2HL1,Garner,Ohio,42052,6,7,2,2,1,15,2,577051.99,76,03,1,1,1,0,1,0,0,0,2,2,0,2020-05-13,06,C,R,5,C,20125,Z,2007-07-10,2009-05-17,2016-11-26,2,L
201190002291727,06087,D,01123,1,2,Murray Cummings,25 Palmetto Crossing,Quinn Atkinson,KQ69ACMBBGS2R0DQ2J9X,Bixby,Texas,38752,6,7,1,4,2,13,2,2816492.48,55,05,1,0,0,1,0,1,1,2,2,0,0,2014-11-05,88,V,C,3,D,21213,Q,2013-02-02,2017-07-25,2019-12-10,1,U
210810008372606,19171,C,20209,1,3,Neil Fitzpatrick,71 Piedmont Shore,Ignacio Hatfield,FJ8VK6LF5PMABFPPQRM4,Lakeville,Texas,55850,7,3,3,2,2,11,5,4908711.81,34,02,1,1,1,0,0,1,1,0,2,2,2,2014-11-21,78,W,N,6,S,19007,I,2006-11-03,2015-02-14,2019-04-11,0,A
200930002692752,01113,S,21205,3,2,Olinda Noel,129 De Wolf Hills,Willodean Bender,DAUQWTC3NSNPUB75SX7V,High Point,New York,85750,7,8,1,2,2,07,2,2771678.28,79,01,1,1,0,1,0,1,1,1,1,2,0,2019-04-18,02,R,D,8,T,08083,Y,2000-01-22,2019-12-13,2016-09-19,3,U
050830003432639,01123,D,01001,2,1,Hollis Meyers,1252 Moreland Bend,Carson Huff,T06BS5F2985CKXJZPO8Y,McAllen,New York,92173,8,4,1,5,4,18,7,2344323.75,87,01,1,1,0,0,1,0,1,2,2,1,1,2016-10-29,36,U,F,5,S,21057,Q,2013-05-14,2016-09-01,2019-03-03,0,O
210070006620663,08003,D,19173,1,3,Gennie Garrett,512 Cottonwood Mall,Vicente Robinson,QZ0XTWU3XETLVU5OM0PK,Spartanburg,Delaware,28402,1,7,2,3,3,24,1,1367361.17,56,03,0,1,1,1,1,0,0,0,0,2,0,2018-12-28,06,T,V,2,S,05061,B,2013-12-14,2017-04-12,2018-05-28,0,S
202050008709350,01087,U,19197,3,3,Vanna Saunders,44 Bromley Circle,Jeremiah Dunlap,UQYX6SXCOD7KH624C34V,Sandusky,Texas,43385,4,2,3,4,1,24,6,3809989.9,82,05,1,1,1,1,0,0,1,0,0,0,0,2016-04-29,29,A,E,7,V,01081,E,2010-02-14,2006-12-18,2019-05-03,0,C
211990007344924,05049,C,05003,1,1,Russ Meyers,1297 Fredela Avenue,Patrick Burgess,IMLMMWBZ9C8WXCC281M7,Morton Grove,Maine,14224,2,6,3,4,3,03,5,2251658.33,74,05,0,1,1,0,0,0,0,2,1,1,1,2021-10-08,87,M,I,5,V,21145,J,2001-09-07,2019-07-05,2016-10-03,4,O
040170008583428,19017,T,19039,2,1,Percy Walters,218 North Van Horn Highway,Khadijah Yang,Q57QSZ8FE73W3JS4K816,Melbourne,Alabama,94725,1,3,2,2,1,14,7,2809251.36,41,04,0,0,1,1,1,0,1,2,2,2,0,2014-07-15,75,W,R,4,D,08111,F,2002-01-11,2006-09-04,2016-01-11,3,T
